date,avg temp,max temp,min temp,rainFall,cabbage,potato,strawberry,onion,spinach,cucumber,tomato,apple,carrot,broccoli,month,day,dayofweek,season,price_ma3,price_ma7,price_ma30,price_std7,price_change,price_change_ma7
2025-02-06,-0.4,-4.1,-10.3,2.6,16639.0,"68,473","40,320",23222,"18,448",0,"22,000","141,488","66,500","27,114",2,6,3,4,16920.0,17098.0,16712.105263157893,367.90034882651037,-0.03720634185858118,0.002257074711314533
2025-02-05,-4.0,-8.5,-11.3,0.0,15216.0,"66,406","57,327",24221,"19,668",0,"41,136","124,174","68,863","23,087",2,5,2,4,16379.0,16844.571428571428,16637.3,805.4793308216857,-0.08552196646433075,-0.014802522048761868
2025-02-04,-5.5,-9.2,-11.7,0.0,17050.0,"63,255","42,054",23183,"22,186",0,"29,571","53,000","67,562","27,332",2,4,1,4,16301.666666666666,16740.285714285714,16656.95238095238,705.198249734476,0.12053101997896953,-0.004226367761006965
2025-02-03,-1.8,-6.3,-11.3,0.0,17432.0,"67,235","47,657",23468,"23,452",0,"29,571","53,000","70,040","28,264",2,3,0,4,16566.0,16775.571428571428,16692.18181818182,736.6375990817668,0.022404692082111488,0.003754954954885235
2025-02-01,7.6,1.7,-2.2,0.0,16800.0,"69,625","44,859",22850,"21,539",0,"31,935","141,366","63,000","35,234",2,1,5,4,17094.0,16751.14285714286,16696.869565217392,731.8967205308455,-0.03625516291877007,0.0003546060230172105
2025-01-28,-2.6,-4.4,-6.3,0.2,15522.0,"68,000","45,232","23,172","19,668",0,"20,182","141,366","72,309","25,631",1,28,1,4,16584.666666666668,16563.0,16647.916666666668,863.0687496756332,-0.07607142857142857,-0.009401601745577233
2025-01-27,1.1,-1.8,-4.2,1.5,16441.0,"68,000","62,237","23,172","22,186",0,"33,532","141,366","72,309","30,094",1,27,0,4,16254.333333333334,16442.85714285714,16639.64,802.7254467482234,0.05920628784950388,-0.0047018428432179515
2025-01-25,10.3,5.5,1.8,0.0,15881.0,"73,181","59,505","22,262","23,452",0,"21,750","141,366","70,287","29,734",1,25,5,4,15948.0,16334.57142857143,16610.46153846154,822.7332206620456,-0.0340611884921842,-0.0042525352194469545
2025-01-24,10.3,4.4,0.9,0.0,15867.0,"72,058","61,572","21,930","22,888",0,"32,233","110,625","72,400","29,702",1,24,4,4,16063.0,16427.571428571428,16582.925925925927,703.3512297429671,-0.0008815565770416978,0.007838951907308624
2025-01-23,7.6,1.8,-2.5,0.0,15486.0,"68,076","50,587","22,356","21,539",0,"34,286","79,937","69,703","32,567",1,23,3,4,15744.666666666666,16204.142857142857,16543.75,720.8692504126275,-0.02401210058612213,-0.0128100653162759
2025-01-22,7.6,2.2,-2.1,0.0,14932.0,"72,489","50,015","22,142","21,214",0,"34,286","104,359","69,138","32,261",1,22,2,4,15428.333333333334,15847.0,16488.172413793105,623.9353598998158,-0.03577424770760684,-0.021121342429092804
2025-01-21,6.1,3.4,0.8,0.0,14713.0,"77,199","44,528","21,970","20,746",0,"39,569","68,450","68,589","35,450",1,21,1,4,15043.666666666666,15548.857142857143,16429.0,590.3805068403904,-0.014666488079292828,-0.018037246023453198
